0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-480.10098,28.543383,-35.113445,13.713383,-18.265467,-9.810819,-6.695895,-13.74328,-9.675865,-0.8044421,-11.297624,-3.7278645,-10.371681,2.546981,-8.754577,1.6078285,-2.9013174,7.170791,7.9575505,14.420529,12.357602,11.507015,-0.6707601,-7.5509524,-7.12561,4.8021636,2.1273055,-1.0931677,-7.096064,-4.938287,4.553379,3.227512,-3.4385815,-8.119013,-0.042365283,1.0307772,-1.336927,-0.50898635,6.2630377,7.922097,happy
-478.64508,18.570568,-38.306843,10.051677,-17.654913,-13.96778,-8.590058,-16.471386,-10.453155,-2.4948385,-14.414434,-2.96945,-14.25218,2.2784212,-13.470645,1.6175667,-2.776067,9.062361,11.5079,19.28784,12.969621,9.210534,-1.2042611,-5.9922853,-4.3007045,4.8031797,-0.6357359,-2.3123553,-8.771591,-3.6943104,4.593228,3.5919874,-5.026198,-6.5418763,0.007562202,2.6288936,-2.0681028,2.0150678,7.126248,6.1016116,happy
-453.62323,22.80272,-35.132366,12.180163,-21.664196,-11.211843,-9.350549,-17.063679,-8.839034,-3.5386827,-12.225382,-4.692861,-13.654437,1.7593467,-14.278616,2.2660937,-4.8114977,5.6572948,6.644206,17.044628,14.425259,10.127469,-2.3673294,-7.6105742,-6.422363,3.6586397,1.0598758,-2.0606747,-8.659331,-4.0251894,4.1890116,3.2939367,-4.897952,-6.822169,-0.33221963,1.1055084,-1.1567247,1.4504267,5.6517453,6.1245055,happy
-592.0921,30.901365,-25.535042,7.368739,-20.131657,-11.405428,-12.215104,-20.963793,-12.056147,-3.2612886,-13.074722,-6.278349,-15.080611,3.335559,-16.71941,2.2344062,0.5483953,8.132452,12.011186,16.435896,10.915661,13.49508,0.45663056,-3.9425278,-9.186027,-2.6126933,-0.14079277,-0.39865586,-9.683061,-9.154517,-0.94916797,7.1016746,1.0140874,-7.2761216,-3.844972,-1.3523308,-0.5501715,-3.7388122,6.219828,9.907668,sad
-588.33844,36.151855,-28.794748,5.4030423,-20.001558,-11.324543,-12.217367,-22.190704,-12.684916,-2.4840343,-11.722302,-7.9235516,-14.253925,5.018296,-15.451049,2.45428,-1.4764649,8.494465,10.583985,18.338856,13.177464,15.163736,2.0728886,-3.0017633,-8.950092,-4.212527,0.24773476,0.31775522,-8.29808,-9.966949,-3.6355684,7.372584,3.1188605,-5.571452,-2.913574,-0.9633541,1.6408302,-3.141537,5.6625834,10.27772,sad
-600.1145,27.9627,-24.841925,3.8631463,-20.979036,-11.715006,-12.325979,-16.282795,-12.975813,-5.8426175,-13.202915,-7.902183,-15.853968,2.02612,-12.707634,0.51871,-3.7644498,6.6449933,8.060679,16.907555,14.2975025,15.694366,5.55584,-3.0898185,-7.7592425,-1.7637333,-1.2349174,2.1593158,-7.7593627,-9.030091,-1.6928321,5.9697895,4.595944,-6.416951,-5.0872445,-2.5287714,-0.4532465,-4.3997936,2.3533647,9.119884,sad
-578.3728,30.01839,-23.270878,1.9120162,-20.55088,-13.056716,-9.131126,-17.819185,-12.620126,-5.000384,-12.142353,-5.041254,-15.322583,1.8790935,-11.990655,1.9054368,-2.069059,11.701186,11.244826,18.854965,14.408672,9.871081,-0.80711937,-6.47211,-7.6332426,1.2644908,-2.110718,-1.453237,-8.976054,-8.869321,1.9279174,4.3468475,-0.49199504,-8.1992035,-1.8830743,0.31805393,-0.29304814,-1.3215401,6.9131994,11.881439,sad
-497.01166,21.95259,-29.716557,6.589132,-15.976501,-14.498157,-14.859722,-16.47082,-16.81407,1.0675305,-14.143959,-4.9598494,-12.5317745,2.5936139,-8.800243,0.6470632,-1.4005708,7.5067,5.4958463,13.472459,6.7293415,9.0319605,-0.17778544,-2.2890568,-7.7586384,-1.3089072,-0.38624573,-0.914439,-4.84886,-5.687667,-0.25147596,5.5308313,0.06032237,-4.202655,-3.527693,1.7815642,-1.2068292,-2.5736308,3.9603486,6.7455053,sad
-493.24014,30.229734,-26.323746,7.7594686,-13.535932,-10.143613,-8.159594,-11.792417,-12.31154,1.1573185,-8.035356,-3.6468148,-8.675388,3.511984,-3.2203062,1.9402459,2.3307142,10.458032,8.159964,14.959802,6.8117337,9.740155,-0.17993583,-3.219353,-6.73467,2.1899893,0.14907366,-0.3992907,-4.7931395,-4.4441457,0.51185316,4.109459,-0.34020638,-3.8735952,-1.3232516,1.927001,-0.7232369,-2.057533,5.08453,6.5521703,sad
-544.1486,25.524843,-27.696743,3.2501028,-18.547174,-10.843956,-14.250821,-15.218079,-17.597254,-0.23850891,-13.614612,-3.3365636,-13.13647,3.6740248,-12.199443,0.35109887,-3.2916815,5.5637546,9.180527,17.111168,12.654625,13.258124,1.7698376,-4.13158,-6.492555,0.11634431,-1.3345785,0.097771466,-6.118591,-8.311032,-0.7652924,4.224103,0.6210874,-5.9412255,-3.4639943,1.1625193,-0.3674688,-1.8230833,4.619908,9.306864,sad
-539.69275,22.51793,-29.44882,3.4537778,-17.23266,-17.153086,-14.0261545,-17.025543,-14.7994375,-1.3843436,-13.420633,-2.9950716,-14.873004,3.6299655,-13.40188,2.1718717,-1.4826329,8.127379,8.253607,16.374628,9.892788,9.399249,-1.9343946,-2.9927971,-5.6549373,0.3164119,-0.33776748,-2.56371,-6.0123777,-5.9437017,-1.5247104,3.5322223,-0.5226893,-4.642706,-3.15887,1.7754631,-1.4293753,0.73557407,5.0246897,7.1610737,sad
-516.0146,26.427351,-29.507757,12.743668,-19.911287,-6.2568946,-10.57742,-14.7010145,-10.097326,-0.46538427,-10.364873,-4.692993,-7.952266,-2.3779314,-12.12801,-2.941791,-4.306333,4.655158,4.756562,15.820111,8.394134,13.575087,2.3582873,-2.4181712,-3.9619966,-1.315957,0.9272604,1.3205857,-5.834904,-3.801988,-2.7084424,5.659123,0.13245836,-4.9403496,-4.165421,-0.21449392,1.4950497,-1.3628577,1.5914941,7.742705,angry
-499.13458,26.502207,-25.194887,13.05054,-18.710306,-4.129512,-6.513126,-11.537507,-8.884595,-3.582536,-8.900566,-1.2863089,-9.119265,-1.2543535,-8.059948,-0.7874344,-4.014392,7.0221477,5.5495925,14.087827,10.644079,13.439703,3.0738332,-0.90354705,-6.667108,-0.48874608,2.6075547,3.0117126,-2.749216,-6.836994,-1.4811603,5.2762017,2.3618228,-2.0298452,-4.2405496,0.55946773,1.5151515,-1.5973943,0.62906396,7.757882,angry
-498.2588,21.809534,-25.153284,10.510967,-18.865793,-7.4459434,-9.702051,-14.313839,-12.167813,-4.684405,-10.6203575,-5.4896526,-10.754987,-3.555595,-12.300355,-4.9960933,-8.727706,4.771308,1.5041631,14.421571,9.282976,11.976849,2.8621278,-2.5760267,-6.3354897,-0.80792236,-0.73921907,3.0554528,-4.9539766,-6.733987,-2.112552,3.6583931,2.6355834,-3.2217543,-2.7834303,0.9311577,0.83314127,-1.3935424,0.82570624,7.1577272,angry
-526.91516,25.504595,-27.610596,9.996253,-19.235489,-6.033969,-8.693302,-13.016761,-10.524542,-3.994239,-9.653884,-4.953919,-9.185821,-4.890922,-9.941371,-4.9187574,-7.2784133,5.1842556,2.1636353,14.935966,10.123459,13.36558,2.5127325,-3.1985865,-8.088671,-0.76743245,-0.3402233,2.8876038,-4.403337,-7.8497586,-2.5878386,4.516477,2.9024894,-4.591973,-6.081862,0.39868018,0.16647182,-2.315954,-0.8929617,9.54454,angry
-439.50345,18.430841,-32.526352,7.2081804,-23.986938,-6.806041,-7.4124236,-15.710832,-10.244571,-4.1049657,-9.314035,-4.422008,-11.149138,0.6439475,-9.838105,-1.0822917,-4.0942693,6.5766735,7.701053,13.776595,7.7939577,6.7252975,-1.4220203,-3.1489022,-5.044483,3.0816362,1.4395899,1.2920477,-4.721206,-3.427287,-0.16814181,3.0234678,-0.5226892,-3.6709566,-1.5231597,2.703219,0.78375036,-0.45424652,2.627432,7.036793,angry
-449.35782,20.414345,-27.951754,12.317942,-21.263414,-5.0703773,-6.232602,-11.957027,-7.8663816,-3.05877,-8.328704,-1.4682933,-9.58025,2.5800254,-7.121285,3.4332123,-5.7835054,7.4320774,4.319943,13.047613,7.7361774,11.648111,-0.18235718,-1.2115228,-6.8024654,2.1089394,2.0667658,2.1875093,-3.6022978,-4.164314,-0.39508355,4.370341,-0.5723037,-3.0888116,-2.7270024,2.0955582,0.7418093,-0.668262,1.9655316,6.2233734,angry
-461.99734,21.096714,-22.91974,7.6696453,-19.031849,-8.305662,-10.279953,-16.440975,-11.874188,-4.2414627,-10.7560835,-5.1236353,-11.456803,-0.14855684,-12.154506,-1.1919942,-6.4199686,5.5938945,5.5305195,15.526088,11.600988,11.164674,1.4124422,-4.4806733,-4.618439,2.2045128,0.8169642,0.510913,-4.7800236,-4.5949726,0.8280717,3.2411985,-0.030873558,-4.792466,-1.8786436,0.5116467,-0.6845476,-0.3685958,4.74969,8.033475,angry
-432.2697,18.449217,-28.18598,9.3871975,-20.978083,-7.525773,-11.31548,-15.327484,-7.9347014,-3.4433393,-11.569455,-3.522568,-10.808854,-1.424222,-14.601755,-0.68498325,-6.211042,4.321483,6.750832,15.018563,9.471986,10.937974,-1.8414787,-4.0195622,-4.425041,1.9192554,1.071457,-0.03230415,-6.408593,-3.657574,-0.11705296,3.8851333,-2.3840342,-5.33932,-2.1658692,2.1492167,0.25091225,-1.593864,2.4914095,7.7958913,angry
-553.6041,36.017315,-27.39369,8.060066,-17.397694,-8.776811,-10.913625,-17.11781,-17.659883,-4.299456,-14.572486,-3.4541354,-12.99488,2.8937156,-11.194767,3.444825,-2.2187028,8.447633,6.847222,13.077875,11.016865,11.507903,1.4162012,-4.275535,-7.331867,-2.2737105,-1.208073,-0.5881838,-6.7208543,-8.400039,-0.9396129,4.777072,1.3883603,-4.748589,-1.9122276,0.58106214,-0.4797568,-1.8967282,3.902399,8.27976,fearful
-504.66437,35.46995,-26.004148,10.062195,-16.333424,-8.308653,-4.184718,-11.427678,-11.550136,-2.373888,-12.071524,-0.66567725,-11.5907345,4.412731,-6.2544093,5.0478253,0.28301728,9.431919,8.040247,10.880478,7.2404757,8.528978,-0.23611565,-2.966825,-7.8146043,-0.24280575,-0.1191833,0.61941695,-5.1599927,-5.2558184,0.011235766,4.6088424,1.2166201,-4.235472,-0.14062905,1.1159421,-0.2655155,-2.401628,3.5048857,8.55597,fearful
-501.3628,22.428402,-23.655666,8.457439,-16.357159,-9.366744,-7.974256,-13.71446,-12.526673,-2.430391,-14.49779,-1.65594,-14.250844,1.2670616,-10.724177,-0.49722964,-1.3092961,8.04612,12.792204,16.040659,9.643948,8.776533,-3.2447474,-3.528908,-5.9620447,1.0669487,0.2269441,-1.4163543,-5.2686167,-6.1125193,-0.6131972,2.3012838,-1.7437834,-6.0612073,-1.1521492,2.4449854,0.11270305,-1.5303609,3.811424,9.239756,fearful
-489.5104,27.361841,-20.488726,6.104058,-16.542448,-10.308879,-8.459054,-15.679892,-13.132699,-4.894877,-12.249289,-2.527351,-14.098331,0.4796047,-10.995872,0.11404401,-4.3157535,7.692226,9.40951,14.126654,10.920236,8.496552,-1.2004824,-1.9721985,-5.26283,3.544755,0.04162968,-0.6936932,-4.8462515,-3.798052,0.031969126,1.9003568,-1.1446344,-4.244251,0.08528235,1.6121097,0.42481253,-1.0981166,3.3323126,7.4113607,fearful
-480.99374,30.334404,-28.522913,10.717798,-17.714314,-8.04275,-9.02751,-11.423971,-14.610752,-2.023119,-16.868885,-3.8981104,-13.922803,1.7917757,-8.832298,1.1485256,0.71242607,9.091939,8.196164,11.644207,6.087169,8.041714,-1.6637423,-1.3657917,-5.245003,1.169665,-0.27809834,-1.6402457,-3.5551498,-3.5856314,1.4961543,4.1853633,0.35705993,-4.2255793,-1.3101892,2.822255,-0.043915834,-0.46192992,4.5245557,6.4900675,fearful
-417.83093,25.140688,-27.41817,6.0142393,-16.822546,-5.9661465,-6.064321,-12.598064,-12.047909,-1.8421761,-11.053089,-2.2977693,-7.9330235,6.7489977,-5.539657,1.7791332,-2.2023332,5.2733707,6.1779075,11.772077,8.1062355,7.7450376,-2.357102,-2.7969968,-4.442459,2.3846216,1.6780491,0.6886719,-3.665511,-4.258721,0.38064542,3.048025,-0.50850314,-4.5771623,-1.2638295,2.352843,0.47666398,-0.16531844,3.926441,6.6554084,fearful
-452.25934,20.590733,-25.055193,6.146511,-18.301033,-10.166161,-10.166532,-13.925468,-12.072439,-1.3005852,-14.782899,-3.2762592,-12.344563,2.077933,-11.281973,3.208493,-4.2945285,6.6088123,8.366345,14.36751,7.772349,8.998626,-1.5712026,-3.182453,-5.542911,0.266525,-1.1979359,0.47594014,-5.889934,-6.1926417,-2.238062,2.298289,0.52773243,-5.378108,-3.5329597,0.8323887,-0.3147499,-0.7857,2.903462,9.185445,fearful
-467.7721,22.201353,-23.374046,5.2736545,-16.28057,-7.4342055,-9.049523,-15.844968,-12.068848,-0.52442133,-14.88949,-2.6276064,-13.385345,1.658099,-12.123535,-0.6941591,-1.6147025,7.349777,9.418506,15.237327,8.287144,10.950569,-2.1114733,-2.310784,-6.129539,-0.06290669,-0.49152914,-1.3030139,-4.8682156,-4.959661,-1.4750718,2.4096386,-0.41293156,-5.7051578,-1.2146196,0.34325293,0.0894483,-0.87629294,3.9534883,6.7591543,fearful
-620.9737,78.176865,-12.053699,24.104282,-1.2438229,-12.486347,-6.623148,1.0969385,-14.530621,4.6598854,-1.707924,-1.4670063,-3.275975,0.40147606,-6.5049376,5.3433485,-9.440036,0.61445266,-2.3465264,-4.8958216,-2.8887665,-2.651283,-6.2995186,-1.9494431,-1.8918637,-0.99380434,-3.0192573,-0.17460304,-3.01778,-2.1434815,-2.819255,-0.283805,0.4629609,2.4293783,5.9619102,5.221751,6.75693,7.3607826,13.786101,16.064886,neutral
-620.623,77.58797,-13.214193,21.04373,-2.0093286,-10.524971,-7.0889397,-2.3157668,-13.127869,6.8285875,-1.1423986,-1.2724451,-3.2918682,-0.77654606,-6.4636087,5.778232,-10.291828,1.692815,-1.331377,-4.2773166,-2.9266996,-2.9791424,-5.8933806,-1.1835954,-0.9745802,-1.3732301,-2.1546469,-0.96393937,-3.6357157,-2.1098785,-3.3666828,-0.7521758,0.073075645,0.3252763,4.7476263,3.2549202,6.4472723,8.1997385,14.809401,16.923605,neutral
-647.7523,72.050514,-6.11962,25.727118,-0.19096123,-4.386951,-6.271905,-3.8993442,-10.452451,3.7605402,-4.3343005,-0.73678184,-2.277905,0.54979885,-4.677735,5.288572,-8.515693,2.434825,-2.0244298,-4.7615786,-4.2551785,-1.1050433,-6.47272,0.16055521,-0.41874212,-1.0467848,-1.0778366,-1.0298557,-2.9009986,-1.6216391,-2.516877,-0.53379434,-0.560914,1.660591,3.108601,3.3535066,5.8807077,8.884388,12.629922,14.302295,neutral
-628.4157,79.11269,-6.0657806,25.961052,4.4111915,-4.682077,-9.467079,-4.2879653,-10.396426,4.9357004,-3.454245,0.009312315,-6.166406,-1.8538054,-4.9690323,6.9842806,-10.3803,2.0629182,-3.7723815,-5.0542264,-4.5178456,-2.2739887,-6.515048,-0.54502153,-1.9863489,-0.73097265,-2.5426836,0.33571875,-3.3081148,-0.6677608,-4.7863894,1.1595552,-0.08006473,2.5191135,4.748647,4.4771166,5.7703753,7.4813776,13.173348,16.048744,neutral
-689.05206,85.018875,2.0819957,26.818176,0.89613336,-3.975924,-8.874274,-0.25452867,-13.452,7.067738,-5.7937512,-3.091412,-4.7795672,-0.47481838,-9.47704,1.3122994,-10.838503,-1.0702807,-4.0091124,-5.7687035,-3.6969852,-3.495957,-7.945415,-2.4881034,-2.1163757,-5.416811,1.6178248,-1.261744,-2.7750852,-0.59330744,3.5468378,5.3142605,5.7841954,3.7752852,1.23437,-0.8589683,2.334438,8.452036,13.008426,17.589857,calm
-581.0393,81.073135,-17.351593,23.4442,-10.1070795,-21.900433,-10.2211275,0.8904436,-16.481888,3.8797352,-2.719396,-7.2425804,-4.522301,-1.3226635,-8.918216,1.9489852,-10.262315,-0.90514314,-4.6782393,-6.7679496,-2.2774706,-6.345116,-7.506653,-2.3117604,-4.1062584,-2.8782504,-4.3509293,-2.1107342,-3.9371116,1.4703162,3.115296,3.7411308,5.0105844,0.4476873,0.80433047,-3.7904043,1.5393695,3.8057413,11.931421,14.908847,calm
-695.80646,80.37488,8.3409815,20.585928,-3.578131,3.2661793,-5.0049357,-3.5423656,-13.9299555,8.839774,-2.645735,-1.3953519,-4.2286124,0.09608216,-7.0525317,0.9609853,-10.028737,-0.04218602,-3.701771,-5.196415,-3.5763128,-2.3114443,-9.761549,-0.7646649,-2.2994745,-4.150397,0.96173257,-1.8144572,-0.59790206,1.6655886,1.5278554,6.0789742,4.0984116,3.5173087,0.3351301,-0.41510636,0.5193748,7.4048376,14.665438,18.27439,calm
-646.8205,90.4415,-1.5526601,20.413483,-2.1176126,-5.5402513,-11.172106,-2.217016,-15.671345,7.309082,-1.0304288,-6.443891,-3.6187418,0.1812562,-10.717426,1.5651847,-12.583881,-0.8608711,-3.7357392,-6.56605,-6.299874,-2.8431377,-8.930025,-1.5420592,-3.313177,-3.041049,0.13697673,-1.4794284,-2.71112,1.8512169,2.1741033,6.116684,3.5609074,2.6220706,-0.61002314,-1.102259,-1.7308242,6.356583,12.116179,16.093304,calm
-627.0871,86.8702,-9.547936,25.792025,-0.16107202,-18.740133,-9.458981,-0.897042,-12.253489,2.993304,-6.700197,-4.606483,-3.1958063,-2.8225775,-7.6916504,2.6325712,-10.178438,-0.62332463,-3.3321097,-5.144585,-3.0400405,-5.5656905,-5.3999305,-4.188001,-2.7692018,-1.6721656,-1.451708,-1.2398068,-3.1115851,0.9408184,1.4041748,3.5869625,1.551006,0.9550424,0.2525865,-2.0699887,0.7004032,4.7552004,11.133339,16.388279,calm
-601.19147,86.80734,-21.32547,27.753338,2.918527,-21.041626,-15.353445,-1.6776116,-13.175601,3.7371688,-7.459139,-4.2321777,-6.0251822,-0.924944,-6.770458,1.6857431,-10.329243,2.3426735,-5.8188367,-4.0476975,-4.922969,-5.7722626,-5.94534,-5.2146263,-2.040043,-2.6387787,-2.623749,-3.6306777,-2.7023513,1.1341699,1.1457698,4.17143,3.3909044,1.9882363,0.078141235,-1.6246668,1.7770181,4.7833023,12.379084,15.239373,calm
-620.12384,86.34905,-4.4476676,17.812536,-9.877327,-15.505455,-5.373521,-2.161946,-13.456762,4.478768,-7.5930953,-3.4071553,-3.4051287,-1.3116592,-9.211091,-0.8523339,-10.980151,-3.2085276,-1.2549342,-6.6281266,-1.80259,-7.466287,-6.575674,-5.6639853,-2.6943974,-2.9378932,-2.5400677,-1.6657481,-4.27645,0.32004458,0.71853346,5.013282,2.24205,2.644037,0.3831381,-1.8040655,1.1604518,6.819167,12.27077,16.680344,calm
-585.3177,85.43936,-12.920427,18.580547,-4.142284,-16.933334,-11.696572,-1.3906754,-13.195246,2.7724807,-4.3238564,-4.6875577,-4.878235,-2.4297624,-5.7237206,-1.0488065,-10.253703,0.5390257,-5.057605,-4.504301,-3.3355331,-7.0072374,-4.488239,-4.6940417,-3.5573647,-3.3717647,-1.7023337,-1.4652121,-2.105333,0.65928894,1.6252191,5.914201,4.756754,2.8908975,1.3627023,-2.315618,0.32921568,3.7161665,9.528407,13.6643305,calm
-632.7602,64.891014,-4.05171,20.724527,0.15632896,1.239497,-5.7388935,1.9846127,-10.667351,0.46974906,-1.3130784,0.9955553,-8.169641,2.4581158,-5.097752,2.7777505,-5.527123,3.253232,-3.7279575,-0.054050535,-7.866404,1.0103883,-4.253372,-1.3053633,-2.8489242,0.7773725,-4.546071,0.4722351,-1.1073202,3.1545532,3.2597926,3.902721,3.2884872,2.084723,1.6885173,0.49259904,2.552672,3.9624097,7.46545,9.863902,happy
-586.6401,65.28568,-3.0664966,19.81658,-0.058271676,2.1632411,-7.059193,3.3236933,-8.530041,1.9946448,-0.5725887,0.33790398,-5.8531685,4.2230563,-4.744312,5.7349377,-5.0392027,2.1842911,-2.1311498,0.43259892,-5.3723564,0.36575058,-3.670208,0.79491276,-3.07239,0.036569197,-3.3742807,1.3559341,0.24570297,3.2576804,3.2334695,2.3999116,1.5129299,-1.3353587,-0.5337022,2.0049913,3.4147494,6.669129,10.496371,11.82919,happy
-590.0734,77.49023,-2.4978366,17.337862,-2.6738548,-2.0292234,-9.568505,-2.0358849,-11.540408,5.880565,-2.2222605,-2.2977989,-5.4725475,0.43276086,-6.6119003,1.3887177,-7.9049706,0.79372984,-3.7550519,-3.701884,-7.4867744,-2.9813633,-7.411362,-0.8531556,-4.7241416,-1.2771162,-4.222475,-0.7358201,-3.4629037,1.0108049,1.2632229,4.005664,2.5066824,-0.5830738,0.2621686,0.31853613,1.0448267,4.6883316,9.657617,12.974842,happy
-657.7029,73.973076,3.050357,23.437296,-1.331911,1.7843618,-2.4413016,1.9937162,-9.593855,3.6932044,0.9963045,-0.43599123,-5.068185,2.7413056,-2.226951,1.1129133,-5.895579,3.9898179,-1.891451,0.61412185,-5.499677,-1.1927214,-3.8136654,-1.884056,-0.12988617,-0.93793195,-1.441704,2.111558,-1.2677834,2.4360654,2.4467964,4.7101526,2.8316615,1.8281057,1.7632483,1.2764628,1.4684029,3.992519,8.0001955,10.585188,happy
-498.76746,69.941,-25.567392,20.746418,1.7965202,-16.942554,-20.888762,8.182147,-19.899366,1.8686024,-3.22075,-5.2309556,-6.355255,2.6467674,-10.989405,4.8211894,-7.6553087,-1.46609,-2.19939,-5.963061,-5.4345484,-2.8286452,-7.6159234,-1.0191609,-5.198675,-0.13961361,-5.993462,-0.4883276,-1.9209676,2.4077632,3.055568,0.58675754,3.656289,-2.8403718,1.053953,-1.2362072,3.0247102,5.338378,9.454335,13.983096,happy
-482.17923,69.79852,-21.524618,22.393839,2.1566825,-14.154806,-16.873037,5.1036916,-18.022608,3.9242702,-1.0768665,-5.2741723,-5.180191,1.1937635,-5.5475516,4.2498074,-6.347374,-0.4255308,-4.1593504,-3.494455,-3.9017637,-1.6506876,-7.3645205,-0.31730482,-3.1421533,0.64565897,-5.873203,0.37375298,-3.1603909,0.729797,0.78583336,2.5188065,3.7166028,-0.12062146,0.57378185,-0.5144901,3.0225923,5.2368145,11.071701,12.33381,happy
-505.46817,71.73026,-17.86964,16.750496,-5.5626135,-16.352167,-15.510166,5.4290333,-18.345478,-0.5211966,-1.7502385,-5.311633,-4.8173018,1.7633747,-9.006508,3.553872,-9.05432,-0.18645321,-6.220077,-2.3821096,-6.844088,-2.4833567,-7.3152857,-1.6046673,-4.7828984,0.41736764,-6.156051,0.6234681,-1.8911123,2.775077,1.8709987,1.5375009,1.8686132,-2.1899443,0.2383689,-0.6600439,3.4340556,3.4114034,7.5386353,9.4585705,happy
-491.6817,72.03144,-14.895643,17.9178,-6.7496166,-12.364003,-18.186548,9.489168,-20.505495,5.6664114,-4.920047,-5.5542817,-5.874271,1.2090062,-7.604354,3.6024096,-9.9826,-2.0639813,-5.8624053,-3.465852,-8.408344,-1.7243723,-8.509926,-1.3504221,-6.418047,0.47234917,-7.492017,0.032015696,-1.7732936,1.2447531,2.9142137,0.55136615,3.3244827,-3.3200424,-1.3296088,-0.63225937,2.1667492,3.6891897,8.604152,11.467364,happy
-596.2614,81.78442,-4.2543664,23.285038,0.37348473,-18.484453,-10.476219,4.391012,-19.593843,4.235378,-4.8255997,-4.0770936,-5.6664567,-1.2590617,-5.0816083,0.16248837,-6.0103407,-2.7686245,-2.615715,-4.2832017,-5.3771076,-3.2566833,-7.975129,-3.544761,-5.540087,0.13859898,-6.094339,-2.3010447,-3.5604208,-4.2660413,-0.80966944,-0.32828784,3.0442631,2.0882423,4.805623,0.89743644,1.137142,2.2091315,8.887527,15.26146,sad
-600.40485,86.987114,-7.086947,20.82124,-1.4447734,-19.463888,-11.868497,2.0310073,-19.417526,4.1553497,-1.8909032,-6.3294926,-7.084091,1.5682719,-5.3407364,-0.027869217,-4.804112,-3.0842366,-1.3996437,-3.1029868,-7.7064967,-3.004319,-8.480542,-1.8564671,-4.4531064,0.5600121,-4.828208,-1.3895338,-2.092978,-3.7616103,0.26271278,-1.5072632,1.0043515,1.303304,4.536959,0.38280302,0.16863818,2.1423032,7.69579,13.903394,sad
-624.90076,82.185196,0.64966315,23.068123,1.7485267,-13.145219,-10.257117,2.2301908,-16.596777,5.0891256,-5.581717,-4.1095896,-7.2287116,-0.2978212,-4.4756556,0.32600704,-6.1185837,-3.5864615,-3.1939733,-2.9058883,-6.024493,-3.8136485,-7.056091,-0.7633621,-5.9278555,1.8267441,-5.3530316,0.39275274,-3.510361,-2.5606902,-0.7876946,0.33668622,3.8979902,1.7372644,4.8186197,0.27995864,0.36393794,3.4005806,11.053613,17.617033,sad
-571.89545,85.81846,-4.371938,21.01462,-0.07585798,-14.975625,-11.632388,-1.4171494,-18.423405,5.7759113,-5.0545487,-4.4839425,-6.6754155,0.77122825,-5.0615606,-0.25785932,-5.6672487,-4.522936,-2.007316,-4.7690687,-5.608821,-4.297193,-6.4138336,-0.47546384,-6.013529,0.69638187,-5.2548285,0.5018577,-2.1930811,-3.7900937,-0.5562211,1.2212946,2.8064368,1.9207803,5.0086346,-0.16957015,1.7515041,1.5368141,7.0750413,14.599785,sad
-662.06335,91.36722,-2.639204,27.249126,1.7863232,1.4961017,-14.045166,-1.6081775,-14.169265,2.1305423,-2.3015492,-1.5621806,-8.321117,3.7695217,-4.0037036,1.3801589,-2.5527387,-2.5919485,0.43096665,-2.4394588,-6.1423106,-1.6365459,-7.5458465,1.7457712,-4.3721237,4.6275587,-1.6605172,0.49609643,1.7213136,-1.7853823,3.1823382,0.7126075,5.8233385,3.8048487,7.4714756,1.9262391,2.0276933,2.7681763,9.653556,11.823667,sad
-648.2461,79.20557,-0.45433873,25.778305,0.9664783,-2.5186977,-14.555685,3.4077523,-10.381134,-3.3044152,-0.035975084,-3.306225,-6.2634053,3.8333588,-5.4948497,1.3828948,-3.4309168,-2.3082473,0.81804764,-3.2908063,-7.7322893,-1.9903146,-6.662792,0.08545842,-3.1719751,2.4065692,-1.66274,-0.5752143,1.3003052,-0.92521757,2.4856682,1.0330025,4.3480835,4.6901784,5.216741,1.5131216,3.038811,3.783199,11.438111,13.12085,sad
-700.6654,86.26099,3.398136,23.6379,6.0935597,-6.1431017,-8.90563,4.670252,-16.29961,0.59103626,-2.7242227,-4.7311554,-6.9683194,2.9862792,-5.0274878,-0.34667265,-2.826833,-6.059583,0.98450977,-1.0001007,-7.273435,-2.9098048,-8.398097,-0.806408,-3.930819,2.4114392,-1.5080087,-2.5538225,0.21710041,-2.507239,3.3329167,2.9136875,3.7042623,3.0695934,3.7133758,0.88577056,2.866718,4.884148,15.443664,18.084888,sad
-658.3044,80.68807,5.7503963,26.953585,4.5227156,-2.1405265,-12.557112,0.060614273,-10.439887,-5.051731,-1.7267913,-5.629265,-8.699515,2.665691,-5.8936524,1.9100852,-5.9670997,-3.0860374,0.49118686,-2.1670296,-7.910077,-3.6218781,-8.133529,-0.5595666,-4.9554925,2.6162732,-0.4651478,-2.7064843,1.9517075,-0.54099417,3.1208036,1.6238488,3.5569358,4.705992,6.856201,4.425525,4.5241766,5.564504,10.993815,13.471819,sad
-506.0267,73.471344,-24.569202,18.744522,-4.4236484,-22.699423,-9.281975,4.6155057,-14.053015,0.38043076,-4.2347765,-4.5842834,-4.5975304,1.3375876,-9.884583,2.421893,-6.3212185,-1.67823,-5.080689,-1.5244354,-4.7789273,-1.6593395,-6.0529885,-0.83584595,-5.260446,1.0448358,-5.6155033,-1.0118748,-3.9981406,-1.8959942,-1.6244739,-0.64887494,1.2232972,1.8911755,4.4051647,0.99029684,1.3971279,1.5893093,6.0251856,10.104442,angry
